area,perimeter,eccentricity,solidity,contrast,homogeneity,energy,correlation,label,split
28512.0,1022.4438302826453,0.6682695136978806,0.9374630104557112,1511.1202611344675,0.30504883433974395,0.23106025801866842,0.8982258144190544,glioma,train
245.0,83.49747468305833,0.9555484171430583,0.7248520710059172,4537.166474985952,0.4178157788697775,0.389165168501598,0.6359331138314255,glioma,train
13.0,11.313708498984761,0.0,1.0,14937.685416666662,0.19130121825799973,0.2982145854833563,-0.050473719112275925,glioma,train
96.0,51.698484809835,0.9699049555821837,0.8,6593.207357454331,0.5123535764048577,0.5075166630081573,0.4489263460425252,glioma,train
21.0,16.692388155425117,0.9115692338601646,0.84,5309.418975694443,0.23528441683526344,0.265697486306421,0.0976799981812054,glioma,train
26000.0,2380.269478283311,0.6123403263564028,0.7360018116967673,2305.181526371972,0.4098506396133571,0.3636862771862647,0.8670564814098309,glioma,train
50.0,33.49137802864845,0.909866193390364,0.7575757575757576,12533.24824394357,0.27514125274914614,0.28135569133839283,0.22315400955952916,glioma,train
15.0,15.035533905932738,0.9504458067018983,0.7894736842105263,6101.304067460317,0.2664974705553283,0.3193498864687693,-0.07065513779633603,glioma,train
91.0,48.2842712474619,0.9747638081966641,0.8584905660377359,10315.96332075457,0.4619922899581467,0.43895214099538327,0.504089660011292,glioma,train
23513.0,1496.1261171703036,0.6031791470773038,0.91518760703721,2680.9500877077467,0.26035932109914595,0.2120265660910242,0.8388854285107136,glioma,train
38628.0,2296.2734828966672,0.3576852335561254,0.8802296964725185,2844.022770039338,0.3096157495216968,0.272155236932416,0.8235547944152605,glioma,train
1652.0,292.04877323527904,0.8235267456745788,0.6305343511450382,3543.5850685412797,0.5098902947986197,0.4516471345332675,0.8454803237358872,glioma,train
449.0,167.1370849898476,0.8177908548602716,0.5294811320754716,4013.7478681759926,0.5959328890507758,0.583443255041175,0.7226031788071086,glioma,train
26660.0,2085.591196009009,0.49343960465957226,0.7911918328584995,1550.711065830831,0.4070885287885179,0.31126998060269395,0.9096673371079754,glioma,train
294.0,96.8111831820431,0.9357852823591438,0.7461928934010152,5947.795381168574,0.3996464874416924,0.38098921238871464,0.6492237858782587,glioma,train
30882.0,2859.86955007081,0.429390597006473,0.6911043974488084,2092.338145040033,0.465325534298395,0.4098483548132918,0.8911534143917359,glioma,train
77.0,39.798989873223334,0.959034848939569,0.875,13879.052649393092,0.2768513350446713,0.2553737936089022,0.3478746212333037,glioma,train
16482.0,1279.1727983645296,0.5291480422091871,0.6419224178220907,1055.4306521676203,0.6210887795848076,0.5742736814354904,0.9360323044001695,glioma,train
30.0,18.14213562373095,0.2599031913504952,0.967741935483871,16802.42192460317,0.14966296468468113,0.18752192357744157,0.16303008131363178,glioma,train
33903.0,1238.8885271170677,0.5979200167820343,0.965072587532024,2446.563934162604,0.25254696087169415,0.2078065512201487,0.8340624690662668,glioma,train
26450.0,2343.5527035102455,0.4758312446254263,0.7742974238875878,1692.5057725891625,0.4276959802667224,0.36739190437085134,0.9102229629839328,glioma,train
33077.0,1842.1231585774733,0.42821934646589965,0.8693720924120167,1968.2129625637135,0.3415233546440924,0.2703152381434669,0.8842152979195859,glioma,train
333.0,85.15432893255071,0.7831377290689904,0.7672811059907834,5815.643016522574,0.29491737620432323,0.2732483617295367,0.6479377481674081,glioma,train
648.0,154.62236636408616,0.8657457178500141,0.7788461538461539,3973.426554690142,0.3436294681347585,0.31756983965254265,0.6786577789475239,glioma,train
32707.0,1580.937300352347,0.5161875166314702,0.9006471155170039,1499.4835335529967,0.3294545357834554,0.25417756835419514,0.9091258627641894,glioma,train
200.0,109.71067811865476,0.9966132204725233,0.6557377049180327,7749.102964414551,0.7082087184371058,0.6985261135067686,0.5482433629291585,glioma,train
28304.0,2128.225755681915,0.3209164682179162,0.7934959349593496,1734.3223786097733,0.3995129604134542,0.3230218809972897,0.9004101540523329,glioma,train
29940.0,2711.832970144351,0.5247123424319701,0.7153779986619516,2342.195869675813,0.4390747412528764,0.389734918438335,0.8772759164521824,glioma,train
1045.0,223.17871555019025,0.8610185699571227,0.7051282051282052,3016.246194813448,0.4933576083640526,0.46018876377835527,0.8063406012857166,glioma,train
28793.0,1720.6429278371181,0.4647955065203416,0.8401809162532827,1577.5347057575423,0.35705426155953035,0.3027282385335974,0.8980161232600152,glioma,train
32663.0,2215.91204718293,0.46384736183757364,0.8353494795529526,1985.8302631453125,0.3760659258604332,0.3253652081342846,0.8870198860675726,glioma,train
155.0,67.84062043356595,0.9779209564400743,0.7673267326732673,4065.8737077068954,0.5821186474354028,0.5664559492221382,0.6436699927968984,glioma,train
28799.0,1749.5840533340727,0.4160358817881898,0.838716253603984,1624.8382345575737,0.35779755981326933,0.2986594379955091,0.8948964045822495,glioma,train
34893.0,3213.2349903979043,0.4477683299330428,0.794901585565883,2366.9051328041674,0.39291690967717896,0.32493360308542046,0.8688033707774231,glioma,train
25979.0,2282.203461105328,0.540327849155391,0.7631903642773208,1699.6829715132317,0.4301139486244723,0.3692999274938477,0.9105323236229468,glioma,train
30609.0,1926.2043276571058,0.4365409887340478,0.853521833695834,2454.262637521902,0.3394801156722145,0.26923209696714,0.8609897010234472,glioma,train
32600.0,2121.7404743076763,0.2654090717402738,0.9068907001975131,2386.057473266832,0.3123326084547438,0.23750752711283746,0.8511942181259243,glioma,train
31781.0,1810.0794359760778,0.4049964500150337,0.8848456162819834,2236.2932174644834,0.3077914585000868,0.2406565041167672,0.8641390206868704,glioma,train
29997.0,2813.4137059480945,0.48675404798207683,0.7123486107812871,2388.6649613948557,0.44229819379543167,0.39342428827881293,0.8749251647061871,glioma,train
33966.0,2931.345596729059,0.5028147673864027,0.829551837831237,2727.6374559520646,0.34017323550741496,0.28158905330219486,0.8432741541199069,glioma,train
3343.0,946.8326112068522,0.67430904493667,0.12096540743957157,788.971947564163,0.9031270219373345,0.8961397938372019,0.844120475249333,glioma,train
293.0,143.23759005323592,0.9913513669590283,0.5678294573643411,6392.851850582724,0.7106528569195194,0.7032655238055547,0.5881506513684419,glioma,train
31597.0,2109.8531726798847,0.3765680317256952,0.8294046619067619,1855.8229088730454,0.35425137463255607,0.3013954589621566,0.8850799730831762,glioma,train
18.0,13.313708498984761,0.3973597071195132,1.0,9902.156874999999,0.14783198372156786,0.23584204836295236,0.02438387257688801,glioma,train
268.0,92.08326112068522,0.9826349734075847,0.8903654485049833,6790.707754279176,0.5818405968385865,0.5257452840402035,0.7238732538402972,glioma,train
27228.0,1506.3342699720167,0.3587569056608421,0.8841982204325518,2626.4415957654205,0.32744402738562695,0.3023518160594202,0.862127396757945,glioma,train
155.0,81.05382386916239,0.9941941863567162,0.7673267326732673,5217.183103946609,0.7547451115471697,0.7497856011522082,0.582543710593965,glioma,train
257.0,85.84062043356595,0.906173640857506,0.7079889807162535,4873.103437151545,0.4189635929527248,0.3983347512192574,0.6886317531573034,glioma,train
28786.0,2386.764860925316,0.2629787213738983,0.7836976940459013,1663.4500140594714,0.4167952602381997,0.3261420687105392,0.9134840706876879,glioma,train
25622.0,2158.6795077635775,0.4700690434134037,0.8339680369755558,2709.4851921735753,0.36453610715704676,0.29543858495475817,0.8549859321051639,glioma,train
21224.0,1723.3830432072957,0.7449021889464201,0.6650998088433455,1450.8042991596014,0.5641557640844737,0.5288364225715436,0.9244757161306925,glioma,train
23.0,16.970562748477143,0.8366600265340756,1.0,15481.982499999998,0.242516148245427,0.28106138694656135,0.09996382711217577,glioma,train
31451.0,2100.9536777432722,0.2264492066047133,0.8258540556153664,1818.5153329678658,0.3632507335769929,0.3110905809802065,0.8885639391140208,glioma,train
30238.0,1934.0571413994912,0.7066984393491252,0.873425765453495,1432.259347247223,0.368748037835734,0.2979508690607079,0.920136412143385,glioma,train
34140.0,1510.6113985445422,0.28751053603191107,0.9429115916811667,1931.9188313669397,0.2923034569777031,0.21734246567798643,0.8722783803626261,glioma,train
29103.0,3089.391411371508,0.4327462101963025,0.7290878573039056,2557.2291247619823,0.41571019870079307,0.36610212795526265,0.8677065138680152,glioma,train
5921.0,761.0458146424488,0.22761041053404976,0.6272245762711864,2478.449999946433,0.49013966736763503,0.44515356611744883,0.8647642483620486,glioma,train
35516.0,2567.5709934734755,0.4899432134970282,0.8293867638129934,2184.2549375499043,0.38982893474968056,0.3429213873404165,0.8778291958248743,glioma,train
56.0,27.213203435596427,0.8539624896739808,0.9824561403508771,5309.135827020209,0.3304991835360248,0.25675227985069704,0.4144026503138416,glioma,train
84.0,48.59797974644666,0.9496868675302396,0.6363636363636364,4780.568588623322,0.5775520656042442,0.5694860209814621,0.4759531077229378,glioma,train
33325.0,1939.5445148147828,0.3389971686442742,0.9086323481295671,1653.6257364641078,0.32014120550768105,0.2436175948549127,0.8968598144312586,glioma,train
18001.0,599.7127701597078,0.6531185986147036,0.9794863423658723,1235.0559931715425,0.2775676145906037,0.17102905217737457,0.9086413914880115,glioma,train
34036.0,1264.2854967367377,0.17987499206266125,0.9426165946604631,1533.515599414783,0.29862013502639373,0.233284168239118,0.9015414644300241,glioma,train
97.0,39.79898987322333,0.9141619048684121,0.9150943396226415,5245.077240166909,0.26084199517604295,0.19274380709607403,0.410401904230662,glioma,train
35068.0,1250.704760932994,0.4975668049216968,0.9549068728896635,1561.5362361771345,0.3170732757191169,0.21621892545172122,0.8943166263002662,glioma,train
116.0,55.597979746446654,0.9853047700375785,0.7891156462585034,6808.696433111919,0.609645819215624,0.6025754688113212,0.56984673429689,glioma,train
124.0,60.91168824543142,0.9470159263828508,0.6138613861386139,7468.817734545029,0.551549548935634,0.5444675573647091,0.5385079706034548,glioma,train
24520.0,2723.6319600175743,0.4747870075149721,0.7526551660629873,2128.2754508082617,0.41535406229102406,0.36151865682729534,0.8895194724304684,glioma,train
33963.0,1536.2337649086285,0.2998715263179551,0.9388268465280849,3104.5281821513986,0.25994343368543793,0.21974471268680007,0.798876169817381,glioma,train
33882.0,2454.2207050480315,0.5647572179706457,0.8224385270772143,2045.5713462610051,0.41430557791895023,0.3667560337871199,0.8871522653513332,glioma,train
103.0,44.52691193458119,0.8605716513060788,0.8583333333333333,6736.45338793152,0.3251348433241983,0.31033707706799407,0.5037806237209633,glioma,train
31996.0,1444.547473407613,0.32798998514477745,0.9120606596163165,2302.555746771271,0.3004012217742692,0.26723842591948155,0.8471184015682756,glioma,train
26196.0,949.6265504461924,0.6398241221168818,0.9458747066257447,2061.2765696285196,0.25656279898885415,0.2223535584331801,0.874073770874134,glioma,train
30085.0,1294.7880220536795,0.3259299706286467,0.9012881965248651,1458.8072413757188,0.3110997664620989,0.2452809171417037,0.9039463399744039,glioma,train
13.0,11.313708498984761,0.0,1.0,10198.645138888885,0.197513826372032,0.2896771431886107,-0.03617552381992399,glioma,train
34266.0,1137.3321779309638,0.4226250587962447,0.9404435174003732,2735.3959690330676,0.25293301188563544,0.2212396409568148,0.8163409252156859,glioma,train
34774.0,3422.2848096537095,0.19700761171571904,0.7642301437299459,2760.191055133313,0.41321515038087475,0.3632663976482856,0.845918354508753,glioma,train
53.0,30.627416997969522,0.9438461074899432,0.828125,14488.674412888722,0.29167829903836795,0.29310380568772076,0.27484581826168625,glioma,train
25537.0,1658.5718600252528,0.341224759686615,0.853966024612092,1342.7691799469699,0.36507221522104083,0.26869479389892,0.923647416827478,glioma,train
2283.0,381.2274887854693,0.8224590892229873,0.7385959236493045,2243.7538658616754,0.5131246701094433,0.48964103172889695,0.8207267506928824,glioma,train
32933.0,1910.33636201307,0.2907253255929131,0.916052404661901,2137.9535504565783,0.3285963864455028,0.24666914472826854,0.8696871610123208,glioma,train
34228.0,1812.6601717798212,0.6203707698729537,0.9332024646927314,1979.5512413736506,0.2984660778591165,0.22167893743423533,0.870960111622535,glioma,train
33787.0,1313.6347391416552,0.40796739167384666,0.9235458123769954,1553.5695706323236,0.29213294999462536,0.2363339809677501,0.9011825970505367,glioma,train
35023.0,1245.6042558696058,0.5107152819443967,0.9575666438824334,1551.9160141734462,0.31178094573916704,0.21355975765909385,0.8942962356231843,glioma,train
30244.0,1514.1454531540599,0.5990555110381289,0.9115953823431896,1585.918389287754,0.3181494291918049,0.277060356657019,0.8894710840659673,glioma,train
21934.0,1370.5941546018394,0.7286731941230015,0.8165134199456502,1231.2864380370959,0.39822184396384497,0.3409802454649601,0.9248679306861614,glioma,train
13.0,11.313708498984761,0.0,1.0,24262.14270833333,0.204744276146042,0.2914625079388947,-0.09684347468412137,glioma,train
25312.0,1657.1576464628797,0.397602295300996,0.8491680085882984,1355.6657069590578,0.3736572195647775,0.278613427170628,0.9243293840955507,glioma,train
34868.0,1420.2550134646885,0.3764011171850512,0.9418183782615742,1208.9197862857868,0.30077407196171546,0.22416819483904968,0.9042134875389688,glioma,train
26422.0,2286.937479821096,0.5344264401668889,0.7767064495267212,1685.402846269771,0.41936754211592125,0.3591906821830283,0.9101500982935151,glioma,train
28318.0,2494.306058209769,0.4211058621911662,0.6864304067484365,1792.0918522845827,0.4621873129155004,0.42614273537389313,0.9061227617457067,glioma,train
28535.0,2293.1546878700497,0.40905833306428974,0.6536030051766,1824.4554723780989,0.49060309511260286,0.44448142375903665,0.9034817569328514,glioma,train
34803.0,1728.8439379638949,0.5625496082556892,0.9214943867824613,2072.830598440779,0.3154604043410353,0.23667975423297194,0.867858490650935,glioma,train
30642.0,937.9219689819475,0.6512100813301882,0.949285913442176,1150.1906390778295,0.32098579620067347,0.22944626287984327,0.9263441825644156,glioma,train
243.0,91.94112549695429,0.9869479498206635,0.8836363636363637,4795.882586331478,0.13078844920387253,0.09834173614776931,0.45371330532509163,glioma,train
383.0,106.36753236814714,0.9455035473282845,0.7323135755258127,4773.776519401876,0.5905617544491515,0.5636909202649357,0.7758759681872633,glioma,train
115.0,72.45584412271572,0.979262574012318,0.6424581005586593,3809.8254453979084,0.47747386703788186,0.3851928149767485,0.33344899625776964,glioma,train
31635.0,2507.3994205982217,0.45154648417287335,0.7868032929589375,1834.5474543288856,0.4107619845183579,0.3615952071894544,0.8979862954046413,glioma,train
31857.0,2911.2421330728407,0.2160558427791817,0.7592049760491886,2680.9033793377876,0.4125049707106555,0.37226737283810973,0.8497917872951759,glioma,train
27708.0,2046.3901858822323,0.43069364587530884,0.7948592902837144,1544.3949523872582,0.4192401908214564,0.3616733023302922,0.9077157777257316,glioma,train
264.0,87.01219330881976,0.9039798781888017,0.7333333333333333,4399.957973432261,0.4705961241190971,0.44840438647907743,0.7151921978249812,glioma,train
34329.0,3110.198410471445,0.5110807967834038,0.8066213961794215,2822.0255087589594,0.35169354674192244,0.2969573473371193,0.8404807600435245,glioma,train
42.0,29.041630560342615,0.9482064458947307,0.75,22930.50551462429,0.27370519788820435,0.2905584868937626,0.1475945132844979,glioma,train
31893.0,1882.0937213259508,0.42458877117105326,0.8016337815759709,1846.641038941112,0.3708570418139743,0.3148054160343329,0.8922799482660222,glioma,train
28863.0,2056.076477383247,0.7077427965272883,0.7480174156429793,1453.3943167506757,0.4882983877424,0.4261273556825954,0.9240930405685172,glioma,train
140.0,71.08326112068524,0.9817679581044764,0.7106598984771574,9442.312904997285,0.49203020039900036,0.48774330644735575,0.5162728535371088,glioma,train
30907.0,3320.9599538664315,0.4391601550329453,0.7064457142857142,1897.9673962496017,0.474527281323939,0.41870221345541425,0.9019033932511263,glioma,train
30922.0,3578.24527113442,0.20828389064374495,0.6813114176177676,2425.2385650219826,0.47168062437527886,0.4277060302280046,0.8687934967105377,glioma,train
38678.0,4457.60288170355,0.5339515910158962,0.8057580934127745,3720.307929886724,0.3547006581028713,0.3208957466088297,0.7853795913625559,glioma,train
13.0,11.313708498984761,0.0,1.0,8728.768749999997,0.197637596614537,0.2896771431886107,-0.013729808377064445,glioma,train
173.0,74.2842712474619,0.984424353451842,0.8357487922705314,10829.230959279963,0.34934403281400717,0.3183685114941928,0.5255571878750992,glioma,train
24790.0,2497.8979413018064,0.5679798779449815,0.7179056499956561,2474.8799699348265,0.4289555055264834,0.39818179274163146,0.8574993251148242,glioma,train
2119.0,248.7766952966369,0.8208836331240881,0.7053928095872171,2804.381907823331,0.47335923638533334,0.4250927154035007,0.8650232255342147,glioma,train
112.0,66.91168824543142,0.9914029272009437,0.6956521739130435,10365.077068724302,0.5519719108127997,0.5447621721930344,0.44408203485228775,glioma,train
35.0,20.14213562373095,0.6951203395362184,0.9722222222222222,18235.331316137577,0.16733740461008004,0.1833501565979054,0.14390628001371353,glioma,train
1246.0,465.2447327281724,0.9659230006392305,0.17492629510037905,1341.3817457641744,0.9243493140176727,0.916720294427243,0.7799210887454525,glioma,train
113.0,50.76955262170047,0.9558846776134239,0.8625954198473282,5212.94760619499,0.458782213217145,0.432529157992996,0.5945952873021242,glioma,train
18.0,14.142135623730951,0.7071067811865476,1.0,22776.945868055547,0.2231318963058423,0.26079475422525805,0.02314968453494548,glioma,train
33895.0,1773.0155108391486,0.35690959281194584,0.9298784669830732,2089.8289978276007,0.2936347128102173,0.22044148743126563,0.8635377981580998,glioma,train
34949.0,1749.1576464628795,0.5640275814639992,0.9252376035792762,2047.9604174072279,0.3097862599878242,0.230482562682716,0.8676575795303175,glioma,train
32863.0,3392.200502512498,0.23055097153201912,0.6698668949632076,2480.0960472229117,0.4686518222278736,0.42843915593108894,0.8729700129360816,glioma,train
29204.0,2327.2694782833105,0.4066427799750063,0.8232044198895028,2158.6488176849593,0.34968749155502643,0.3127560503851805,0.8596572427041258,glioma,train
18.0,13.313708498984761,0.3973597071195132,1.0,8254.062708333331,0.19094140792204073,0.24633183458665128,0.04804952245271919,glioma,train
1818.0,270.1076477383248,0.8962968489657466,0.7670886075949367,3117.110708043486,0.4168361348183657,0.36454932431911213,0.8139146770852185,glioma,train
31352.0,993.5016587651644,0.5988276591916913,0.9599510104102879,1360.1117813912585,0.3042894440858156,0.2059165563281609,0.9083316440496823,glioma,train
30825.0,1255.9057710597708,0.608315678094696,0.946568401658222,1556.4591468695949,0.335134559179448,0.2327104245654636,0.9032765201393128,glioma,train
33758.0,2052.182033080519,0.5095712156734268,0.8335308641975309,1610.7351389139571,0.33479375867001143,0.2549015021239381,0.9022468881108163,glioma,train
30780.0,1552.3098833543772,0.6557397666646929,0.9358183089598978,1670.3219183834294,0.30385155690548615,0.2221245488178576,0.8943318009163831,glioma,train
31536.0,893.8204178980325,0.5945820582762653,0.9636963696369637,1296.7151118771583,0.29687132905695596,0.19850300329439838,0.9102975202841093,glioma,train
950.0,227.66399692442877,0.9328632504257344,0.6074168797953964,2004.7131929245397,0.574071187096134,0.5229079347195855,0.7798586817203284,glioma,train
30268.0,1440.6652224137047,0.5243076258175356,0.885106880720531,1252.2432520186678,0.32092567136861955,0.25515725309672177,0.9243580989870213,glioma,train
13.0,11.313708498984761,0.0,1.0,25030.072916666664,0.21538421794810203,0.2905644607411717,-0.09268931510292087,glioma,train
30509.0,666.5828278447966,0.5564776770491177,0.9893634270519182,1261.051809928469,0.2780747881685755,0.18938589282977114,0.9105726489028285,glioma,train
28060.0,1437.7068529740473,0.22252586023354362,0.8684886564115262,1514.3655060994208,0.3356242798026072,0.2765720654630486,0.8962695823266134,glioma,train
26495.0,1584.7535341682733,0.7191156439298929,0.9108253979167383,2174.2752651693277,0.2997644370710237,0.22123610255903536,0.8710725384009406,glioma,train
346.0,85.05382386916239,0.7584228617082667,0.8238095238095238,3299.252866432109,0.36345616787670987,0.31894885120689415,0.7074257115201463,glioma,train
62.0,32.2842712474619,0.8928378039500209,0.9253731343283582,10179.861756993016,0.3755030689000543,0.3643683862885218,0.4511809093058411,glioma,train
82.0,33.45584412271572,0.6853047902570067,1.0,9153.101185496069,0.29856377716364463,0.25083700905951034,0.5596442507795973,glioma,train
36168.0,3809.6828252939063,0.42528829174029814,0.753107756376887,2773.5304036885886,0.41386883319765855,0.36002974590312165,0.8485557850850509,glioma,train
33318.0,3271.577269596635,0.34921252783966017,0.8043745925979575,2857.438971011834,0.34975723192358144,0.316343302058971,0.832841310113013,glioma,train
33585.0,2541.180120508215,0.46848116072680285,0.8082643434732384,2174.7918824912717,0.39217535104237017,0.3440390195684464,0.8790563495039279,glioma,train
31301.0,2834.886794013513,0.369819766618784,0.7059473601118654,2007.311528337907,0.45110029029850807,0.38964987897612036,0.894894516100975,glioma,train
314.0,150.20815280171308,0.9923187287168838,0.48382126348228044,2812.92256764817,0.8534674288539151,0.8476848580799305,0.6622033191806306,glioma,train
121.0,67.74011537017762,0.990741736031425,0.8231292517006803,6778.948338588399,0.6896745783395735,0.6833821654915306,0.567152006579643,glioma,train
33056.0,2006.5567081236027,0.2133384678286238,0.8084721305060288,2859.4121734632663,0.3623540273917073,0.33446853783634967,0.8282067838975375,glioma,train
26566.0,2091.9343417595164,0.335217470468139,0.7884021842355176,1475.1453727918706,0.43147272699793787,0.340680991226741,0.9160733216281769,glioma,train
30346.0,1451.9494936611666,0.4357235846251852,0.8736181483187471,2240.1288371649803,0.30638264780654123,0.28035099750327586,0.847501805465334,glioma,train
36307.0,1821.028750168495,0.32911762635815867,0.9361575948224737,2911.8136773524934,0.26375892989800176,0.2309008618405319,0.8104540400393037,glioma,train
31757.0,1236.9474016201134,0.6420069256984557,0.959165181672657,1455.9862549300497,0.27067324988402786,0.18812273127930973,0.8970300623253544,glioma,train
30979.0,1814.8632739476511,0.29999146022390794,0.8544988139239807,1567.7107419587217,0.40202512257071527,0.354478042072569,0.9149658760982611,glioma,train
30730.0,1872.7383822666231,0.19757155599089984,0.8158334881992195,1695.2936509598503,0.37674276789966216,0.32596361577639266,0.9006910382271329,glioma,train
3018.0,787.7371567773473,0.9279782559550165,0.12726122707147375,1219.073765202123,0.9036527424430094,0.8921850935928746,0.8597462021536446,glioma,train
53.0,25.556349186104043,0.6829882203663571,0.9636363636363636,8894.720426587308,0.14552246786846076,0.16321102454856176,0.3144174339474053,glioma,train
31.0,18.14213562373095,0.24096579867074996,1.0,12096.77740079365,0.13233206571519462,0.17717927095413327,0.1568577943277616,glioma,train
30914.0,1939.33636201307,0.16510496651284526,0.8102851750891172,1731.543622914818,0.3789297271838328,0.3276212692231466,0.8984416427814204,glioma,train
24.0,16.14213562373095,0.4246038878042233,1.0,9671.996180555554,0.1777023392995263,0.21324147590570233,0.12800345942116723,glioma,train
920.0,218.04877323527904,0.8498503249899573,0.7295796986518636,4209.945972981803,0.5422527053600422,0.5248281573068522,0.7698353145199778,glioma,train
34927.0,4688.674995535942,0.2578673542147107,0.7376502143656677,3854.35004169515,0.37936415643185445,0.35684839884106256,0.7915099227277698,glioma,train
31767.0,1921.3779925734125,0.22335530554643931,0.7936194663735385,1817.0115619252206,0.3870014342853886,0.3319215077438358,0.8953758145480761,glioma,train
33274.0,2032.2419536040911,0.636859692531035,0.9117413344293739,2868.545756946349,0.28877505775808615,0.2392992462682705,0.8233617876243288,glioma,train
33910.0,2541.2207050480315,0.3556034141915921,0.8424635412784776,2020.4118825029232,0.3328272511592289,0.2741040080875759,0.882433824429385,glioma,train
23862.0,2189.529362913133,0.5593604212689071,0.7106227106227107,2298.4385711499513,0.4451559682727208,0.4228214167463419,0.8814035791769532,glioma,train
31689.0,1884.2236636408616,0.2254739857812395,0.7943897119651049,1801.1055494920574,0.38941932823092773,0.3337207301114851,0.8964121725820673,glioma,train
404.0,150.92997820866108,0.9550224408933287,0.6422893481717011,4348.096660229356,0.5698942100883272,0.5583153163166056,0.6979311028898836,glioma,train
13.0,11.313708498984761,0.0,1.0,10537.718749999998,0.19896175403352834,0.298263601393482,-0.04118650311989905,glioma,train
34191.0,1441.6997102991108,0.26859902604111147,0.9470404121541146,1863.3713240688664,0.2822911530246759,0.21650067172913226,0.8759262279326837,glioma,train
33686.0,2625.3689373261723,0.3659626932746138,0.8357564630576093,2080.1608010189234,0.33642138160550894,0.27756099068271267,0.8800431710010048,glioma,train
35730.0,3373.3081502508226,0.2710056751011295,0.7836385568593047,2711.1375626190456,0.3963700729889422,0.3368187620989478,0.8472347697837745,glioma,train
23450.0,2591.5232662587227,0.4539840764795105,0.7693064759530215,3138.96348846094,0.41582354816544875,0.34910460092654044,0.8324240436383986,glioma,train
34837.0,1357.0712472806147,0.3626477110348217,0.9448346939329012,1210.754612097826,0.3051045932924674,0.2291033518543551,0.9048666861748406,glioma,train
29633.0,3825.9286040426055,0.35196074320079973,0.6828666897107962,2686.7829030720027,0.45101681629877194,0.39871934218032634,0.856062118465101,glioma,train
3350.0,239.62236636408613,0.6800945583219266,0.9637514384349828,2680.334396987563,0.41550108646757145,0.3155468806711277,0.8741819437833869,glioma,train
13.0,11.313708498984761,0.0,1.0,22370.995486111107,0.20063047975518788,0.3114201209680247,-0.10421179461627308,glioma,train
31935.0,2400.6237713221108,0.4078904571623209,0.8122440674517384,1839.188145180924,0.37111878366991935,0.3230602390371683,0.8953486084738238,glioma,train
28936.0,1815.9150057757606,0.6239740549624212,0.8989685597116938,2704.9828487024574,0.31050533112591744,0.25493989600871114,0.8457088450377039,glioma,train
29244.0,1940.3891398617056,0.6707938706543284,0.9003694581280788,2916.0598904992366,0.2769433554096767,0.22926335951517135,0.8241587878571646,glioma,train
24506.0,2715.6380566719845,0.46832309992616955,0.7517869742614351,2114.700383409737,0.42082244139527275,0.3666851248172789,0.8906019143674646,glioma,train
294.0,120.71067811865476,0.9887735524017459,0.665158371040724,10050.941673298235,0.3719183098846084,0.3497980829915397,0.5108712634204047,glioma,train
170.0,89.05382386916237,0.995737772231483,0.7589285714285714,7826.0167751772815,0.7226789582592628,0.7104109868887324,0.5603017811606787,glioma,train
35242.0,1006.5554826343268,0.5052458211075584,0.9778308038067756,1657.5016937455957,0.2893236652195577,0.1974003038184366,0.881646701605761,glioma,train
28840.0,2327.829832082771,0.22875732767315202,0.7876983585065414,1629.0280315409034,0.40500581383723044,0.3138092856012331,0.9140210078659197,glioma,train
374.0,130.89444430272832,0.7762233562958268,0.7420634920634921,4882.1712669237695,0.4134767028714641,0.39477609724146945,0.6063249428652692,glioma,train
85.0,43.798989873223334,0.9723439777387022,0.9139784946236559,10958.95842209691,0.09395219198121454,0.10921278100209046,0.10997753087097993,glioma,train
35151.0,2659.926332532803,0.4435819988923683,0.8108463472584254,2256.172812994274,0.3982726108107226,0.35093828135941607,0.8752559809959117,glioma,train
30540.0,865.4600282048218,0.6473429831325963,0.956766917293233,1129.348585504907,0.3261536813575754,0.232991797121837,0.9281329648545862,glioma,train
113.0,38.62741699796952,0.7084794146306829,0.9495798319327731,4698.268026140533,0.18529139267058808,0.1520675107324787,0.4404912119357809,glioma,train
84.0,45.941125496954285,0.9752749159435399,0.7368421052631579,6299.5224239180525,0.4608088200970102,0.44306829032702943,0.4311385901905301,glioma,train
38241.0,4413.258689932516,0.3270875736660639,0.7978177418008846,3837.9541085182814,0.33952033746898896,0.3027386825269866,0.7764851573852156,glioma,train
13.0,11.313708498984761,0.0,1.0,24008.604861111107,0.2019526218760083,0.3005783733674743,-0.08870139130758709,glioma,train
32748.0,2446.017602880201,0.46694294370774564,0.8310831387676378,1551.6867553001796,0.38090619073243814,0.29638000515017265,0.9132141361619712,glioma,train
25010.0,2176.6460658986975,0.3703836497910844,0.7977671451355662,1612.0063375506384,0.382939651338817,0.2932360373574331,0.89777420647731,glioma,train
30990.0,1132.4966081312812,0.6012385620388861,0.9526883703772019,1516.7190528524843,0.3008352552686444,0.2013055504165552,0.8969568690925231,glioma,train
56.0,30.627416997969522,0.9147142673050034,0.8888888888888888,10585.843087121222,0.3490957008520438,0.33676278058076786,0.4415777076791834,glioma,train
14644.0,1454.226622233692,0.8417729724757805,0.7053949903660887,1591.567416697335,0.4856381569230228,0.39621455526790117,0.9129241164966099,glioma,train
30341.0,1574.1088732276005,0.29873056107142737,0.8866193273136378,1556.1979960243543,0.3244128500791843,0.256016962037811,0.8999999707770594,glioma,train
